375,137,11436,1425,13139,11020,1638,12687,11425,11392,11345,11245,1602,11907,11005,165,11076,11052,1548,1944,1784,13190,12446,1406,11054,1218,165,11122,184,12363,1987,151,139,184,1777,11572,11631,11425,184,11572,11907,1342,1763,12754,1184,11015,12993,11022,1897,1356,11218,1796,11392,1398,1369,187,12394,1130,12698,11311,11246,12869,12051,11214,1412,1502,12754,1646,11400,11076,13206,11969,11218,11057,11529,1221,1948,1496,11858,11192,1373,11230,1332,1748,11015,1292,13073,1671,13162,151,139,184,11706,11076,11961,11015,11892,1709,11810,12,1
1230,1373,1184,11076,165,1314,165,11574,12450,1244,1803,1502,11076,1112,11959,1314,11086,11345,11245,11076,1611,11907,184,11015,11961,12606,1373,11015,1184,11076,184,165,165,1184,1112,1555,1502,1398,1178,1356,11935,1350,1113,12267,11050,11175,1369,11015,1332,11907,11892,1314,1444,1663,11076,1173,11859,1797,1675,1634,1221,1725,1928,11230,1119,165,12894,12191,1130,1314,1440,1184,1633,11399,11122,1347,151,12,184,11052,11015,1709,11892,1184,11695,11943,1356,11741,167,1347,1314,11392,1789,11076,11983,11096,165,12226,184,1356,1
1907,1184,11076,1112,11015,11230,1332,1373,1292,12393,11406,12633,151,165,1725,12363,11230,1369,1332,12286,1354,12633,12907,11015,12812,1184,1491,11015,1709,11772,11616,11624,12412,11452,11878,1783,12602,1476,12642,1909,11502,12341,1304,11907,12560,11169,11341,1150,1502,1568,1106,165,1412,1347,1444,11218,11892,1184,11076,11076,1348,1510,1419,11122,151,139,184,11825,11156,11898,1789,11076,1130,11907,13336,1184,1345,13248,1709,11892,12687,12458,1327,1933,13128,11076,1512,11907,11425,11015,1229,1188,1424,12414,11907,139,11076,11015,11015,1766,1
784,11346,11961,12606,11960,11907,1365,1560,11044,11076,165,13231,11961,1215,11907,11907,11230,1775,184,1373,11015,1332,12502,184,1184,11076,165,11907,1559,11425,11230,11960,11122,1775,12502,12824,1854,11563,12883,12278,1527,1113,1356,11572,1709,1354,1709,11218,11015,12456,165,1314,11076,1332,1184,1901,1130,1449,11737,11122,11572,11907,1342,1369,1314,165,12319,1148,1356,13069,11901,1292,13152,11076,167,1395,11425,1810,1184,11076,1314,1130,1455,12056,1833,1525,1856,11076,11122,1347,165,11218,1130,13206,1113,185,11122,1748,151,139,1
777,12598,11859,1876,11392,11076,1902,12357,165,11076,11907,1125,11978,11624,12619,11675,1502,1119,11084,11961,1901,1548,1264,12690,11122,1314,1184,11907,165,184,13161,1184,12754,11059,11076,11907,11015,12339,12279,1130,12784,1708,12236,11122,1970,184,165,1220,12312,11907,1314,11076,1184,1354,1356,1412,11839,150,13123,1688,12003,13131,11182,12638,1493,11425,165,11076,11907,1970,11030,12633,1356,1354,11392,11470,167,11218,12357,11386,1222,1799,11218,1750,11076,11218,1502,11122,1350,11122,184,1314,1783,11525,11076,1373,12606,11015,13003,12936,1
726,1762,1970,11086,1753,11859,12439,12994,11892,11907,12685,12029,11814,184,11122,11020,11002,11052,11400,11086,1347,11704,13154,12267,1767,11076,1184,11907,11037,11015,12606,11960,11892,11076,11961,1373,11230,11015,11122,151,139,184,11600,11122,12137,11907,11011,1673,13139,1484,11960,11015,1784,1766,13,1560,12749,165,11066,11425,11122,11076,11122,1314,1350,1853,11307,12532,11361,1502,11218,12357,11154,1354,11392,11470,1350,11402,11863,1373,13090,11230,11040,1502,11315,11230,11052,11011,11907,11728,1789,1173,11859,1797,1675,1634,184,139,11907,165,1
65,11218,11015,1356,1113,11901,1112,1184,11076,1100,1314,12291,165,139,11011,11907,11230,12606,1371,11859,11425,1709,12357,11218,11015,1512,1371,1596,1748,1184,1347,11943,11076,1130,1709,11648,1184,128,11246,11983,1853,1525,1314,11249,11076,11015,1237,1314,165,1194,11973,1292,1444,11076,11015,1184,11907,11360,11127,12916,10,165,11907,11122,11015,11907,11122,11015,1412,151,139,1777,11572,11122,184,11052,1819,11825,1347,1996,11894,1496,11572,1314,11230,11076,11015,1184,1860,139,184,184,1524,11230,11960,11907,1748,11015,11425,1332,1
1597,139,12,1682,13139,13074,1369,11052,11793,11011,11907,11122,13045,165,1895,11449,12138,11748,12023,13080,1369,1231,1376,1216,13334,12874,11999,11640,1709,12047,11892,11230,1905,11592,1367,1603,13107,184,11921,11315,11943,1356,1408,11895,11076,156,1314,12573,1974,12257,11648,1254,12675,1949,11246,1313,12144,11392,12608,11503,12633,11790,12754,184,12515,12736,1348,11919,1184,11015,11230,11892,1356,1113,11885,11219,11868,11907,1274,11076,11015,1332,11775,11648,184,165,165,11218,11572,1709,11076,11122,1784,11671,1369,11218,165,11157,11076,11015,1
184,1290,13291,1573,1373,11052,11169,11230,1373,11121,11430,11270,11185,11754,12922,11000,13106,13198,1121,12768,12577,1465,12326,13175,1375,13075,11076,18,1744,1669,1399,165,11400,11907,11076,165,1184,1356,12921,12,1766,11015,1184,1484,11960,1356,11961,1784,11346,11729,11907,1560,1709,11810,12851,11648,11779,11943,1958,14,11222,11122,184,11572,11907,1342,13125,1280,11218,1568,1106,1314,11015,11076,184,11230,1373,11961,12,1332,1184,1784,1766,13,1585,12598,11218,1709,11975,1609,11139,1356,11624,11550,1356,11097,11051,1952,11122,162,1
127,1512,11907,11122,151,184,165,1350,1748,11961,12598,11315,11737,11282,13336,11907,1789,11565,1970,11341,12536,12905,11333,1289,12505,12199,11275,1369,1184,165,1373,11230,1709,11449,11400,153,12357,11122,184,11907,11015,11960,12606,1332,1369,1709,12374,12306,12910,1813,11222,11122,151,139,184,1373,11122,11086,1314,11076,1184,12357,11218,11907,1970,1356,13206,11076,181,11286,11015,11116,12138,11127,11624,11169,1726,12655,11943,11076,1642,13120,167,11218,11943,11052,11263,11648,12,12754,1373,11015,1332,11076,1709,11892,1117,11293,11527,11572,1
1907,1342,184,11015,1323,13333,1876,11230,1207,11737,11076,11015,1833,12503,1314,165,12606,1365,1347,1810,11183,11218,184,11122,139,11223,11303,1682,11960,11015,1332,12,11597,11425,11456,11400,1113,1376,1263,1484,1196,13180,1860,1524,11481,151,139,184,1184,12374,1654,186,1524,11076,11122,11425,11412,12138,11115,146,12323,1166,1853,1604,1205,1693,11076,12294,12606,11960,12702,11015,12961,13100,1332,13,1312,13007,1748,11916,11518,12100,1578,1784,1995,1560,12722,11395,11990,1356,12878,12492,11313,12036,165,1184,11076,1314,11076,11218,1
2246,1568,184,1112,165,11076,11015,1332,165,11230,13190,1184,11961,12905,1100,1989,11167,1876,11011,11907,11449,12082,1376,11251,11218,1502,11907,1977,1709,1484,122,11943,13342,11076,1184,184,139,1439,1184,1141,11122,11907,151,1220,139,184,12824,11122,12302,12485,12312,1527,1952,11790,11392,11230,11425,1354,1733,11907,1406,11076,11015,11298,12203,1853,1332,1628,1958,12,11097,11051,11076,1116,12528,184,11015,11907,11122,1467,12633,11748,11289,11030,11841,11122,11695,151,139,11345,11122,1853,1789,11230,11076,11076,1373,12606,11015,13003,1
2936,1726,1762,1970,1405,11626,11076,12554,11315,11015,11076,184,11230,1373,11961,12,1332,1184,1784,1766,13,1585,12598,11218,1709,11975,1609,11139,1356,12598,139,1373,1789,11230,12,1332,11597,1748,1642,12996,13194,11704,11449,165,11076,1365,1184,11086,11251,132,11218,1369,11392,1820,184,11907,11052,1354,11011,12121,11907,1314,1444,1853,1560,11907,184,12962,11977,11015,1748,12,1471,11346,11961,1784,1128,11943,11345,1314,1373,1184,1184,11076,1853,1726,11218,165,1184,11015,1356,11675,11076,11218,11298,11467,1405,1314,11218,1184,1
573,184,165,1373,11892,11230,1484,12378,1412,1793,1790,12203,12271,12548,1218,1191,1434,11197,1512,1236,1748,11015,11392,1852,11230,1810,1332,11349,12025,12101,12964,1970,1977,162,1460,11660,11394,11892,1642,11943,11737,184,1784,11122,11315,1444,11076,1882,11302,1314,1444,11556,11209,1373,1356,11230,11015,11892,11176,1709,11907,11122,11916,11961,165,1314,1314,11867,1130,11624,12995,11096,165,1314,12467,11983,11076,12402,12312,1724,1604,11535,11892,1693,11961,11015,11076,1970,12633,11911,13175,11761,11907,12754,12027,165,11870,184,12875,12261,1
2598,12,11052,1810,11076,11674,184,11076,11066,12267,11574,1112,11425,11230,12897,11243,13078,1978,12943,11418,1975,12731,12519,12511,11209,11362,11601,12357,11580,11218,1968,11651,1668,11122,11864,1444,12138,11907,1408,11660,11230,11425,1373,11076,11015,1356,1113,1977,11907,12822,11015,1784,11122,1184,11916,11230,11960,11391,11892,11122,11695,151,139,11345,1314,1444,1663,11076,1347,1444,11218,11892,1184,11076,12690,11052,1714,11294,11811,11076,184,165,1314,1184,1405,11230,1373,11015,11961,12502,12259,1369,12312,17,165,11076,184,139,11122,11015,1
1230,12606,1113,1356,11935,11648,1556,1406,11076,167,1412,12528,13155,11122,12,184,1373,11011,165,11122,184,1369,11218,11737,1314,1373,1901,12005,165,1184,11737,11230,1373,11015,1671,1332,12616,11573,17,1356,1398,1449,12506,1527,11139,11246,13350,11449,11402,13032,11943,165,1184,184,1356,1112,11907,11425,11572,1342,1350,1831,1502,184,165,12374,12357,1586,11086,165,13061,11037,13154,1373,11230,11015,114,165,1184,12798,11737,1626,11015,11907,11449,11400,153,12357,11122,184,11907,11015,11960,12606,1332,1369,1709,12374,12306,12910,1
813,11222,11076,11015,165,11425,11961,1191,1218,11392,184,11122,1877,11251,11218,12057,1314,1369,1430,1970,13170,12633,11325,12229,129,13000,1130,1971,1347,12751,11218,1877,1303,1709,1356,11624,1525,1628,11076,165,1148,11983,12954,11772,1185,11624,11034,1314,1444,1853,1560,11907,184,165,11076,184,139,11122,11015,11230,12606,1113,1356,11935,11648,1556,1406,165,1184,1130,11907,11011,12967,1184,11076,11907,1100,1347,12970,11015,11907,11230,1775,184,1373,11015,1332,12502,184,11076,11015,11303,1853,11076,1709,1350,1354,12253,165,11392,1
51,139,11572,11907,1342,11132,11909,1332,1412,1866,11911,184,11530,1373,11230,11015,11122,11791,1784,1671,11346,1709,1560,1174,151,139,184,1373,11015,1328,11766,11303,1332,1748,11907,11076,1709,11907,1191,1502,1356,12628,1434,11588,1218,12,11052,1790,1484,11076,165,1184,184,139,11076,1439,13284,11522,1783,12471,11062,11540,1715,11058,11076,11015,1671,12364,1347,1218,13162,11246,1277,11467,1405,1314,11218,1184,1252,12532,13177,11076,1844,1122,11971,184,1315,11680,11272,12824,1627,11961,184,1315,11680,11272,12824,1627,11961,12960,1
314,11973,1292,11624,184,11076,1184,11907,184,11076,1184,11907,1172,165,11076,1709,1184,1172,165,11076,1709,1184,11961,12,1314,1373,1901,13206,1502,1350,11901,11218,11218,12437,1573,11086,1495,11076,1112,12701,11008,1314,11624,1726,1412,11961,1373,11392,11230,1810,11076,11425,1127,1191,12545,11907,11425,1127,11597,11907,11230,1373,1810,11015,11961,11659,1354,11392,167,1952,11063,11218,1317,1184,11076,11321,1626,184,12114,165,11122,1415,12754,11425,12595,1137,1251,1369,1727,1302,1354,11572,11907,1342,11122,11052,11230,1373,1314,184,1
284,11582,1263,1347,11159,12051,1373,11467,1377,1373,13134,12314,11076,165,11015,13033,1223,11907,165,11076,11864,184,1356,11015,1784,12606,11960,1774,1365,13320,12080,1578,1955,12715,1184,11067,1934,13288,1484,11960,1332,11393,12265,1784,11395,11810,1560,12904,1570,13298,1983,12817,1578,1955,12715,11847,1993,1184,174,195,13107,1794,11467,1377,1373,13134,12314,1709,12114,11218,1704,11086,165,1373,11076,11015,11892,12606,12,11907,11122,184,1369,11076,165,11624,11076,184,1218,1191,11122,11907,1854,1408,1356,11015,12606,1373,12,1970,1
2905,11907,1864,11096,12159,1987,165,11076,1802,1784,11452,11911,12846,177,11015,1332,11597,11298,12633,1356,1405,1373,182,13225,1193,1671,11907,11218,11095,12427,1524,1970,1804,12283,182,11668,11425,1133,12924,184,1484,11859,1116,1701,1486,11303,1560,1543,1100,1687,13190,165,11076,1802,1784,11452,11911,12846,177,11015,1332,11597,11298,12633,1356,1405,1373,182,13225,1193,1671,11907,11218,11095,12427,1524,1970,1804,12283,182,11668,11425,1133,12924,184,1484,11859,1116,1701,1486,11303,1560,1543,1100,1687,13190,1371,1314,13225,11218,1
1154,11580,11076,1149,1191,12188,1748,1332,11015,11960,12,11011,13262,1365,1448,11268,12948,1444,1373,139,184,1373,11015,11907,12606,1328,1332,11005,12824,11356,1130,11449,11402,1850,1332,165,1373,11052,11392,151,139,184,1777,12528,151,139,1806,1783,1124,1642,13120,1184,1119,12551,11122,184,11907,12069,12824,139,11015,165,11218,11572,1709,11076,11122,1784,11671,1369,11218,1444,1394,11218,1314,1184,11015,1336,1130,1184,1709,11076,11341,11564,1525,1139,12613,1930,1748,1314,165,11076,11015,11230,12606,11960,1184,11892,1100,1768,1
2896,1332,12520,1204,11303,11660,1408,1709,11907,11011,1560,1405,11626,11076,12554,11315,1369,1663,11825,12374,1982,11449,11298,12541,12167,1902,11218,184,11230,11076,1412,11020,1598,1444,1173,11859,1907,1207,1314,1810,12068,11598,11907,1347,184,1348,11907,11122,1910,11572,12515,11011,11907,1341,11907,12082,1342,11011,165,1525,1924,1789,1356,12104,1748,11052,1332,1412,11122,151,139,11015,1777,11052,11011,11703,1512,11907,11015,11076,1748,12,1484,11015,11597,12374,11076,184,165,1373,1484,12712,11076,12824,1314,11983,1184,165,1103,1484,1
1907,11484,1499,11680,12032,11122,11015,1731,12516,12613,141,12384,11122,1347,151,12,184,165,11859,11879,12552,11298,11967,1480,1184,11076,11660,13206,1113,11392,11015,11660,1970,122,165,12505,11218,11392,1853,1811,11011,11907,1347,1293,1314,165,11076,11230,1373,11425,11015,12285,11449,13019,12586,1513,11218,1347,11096,12051,165,12138,11052,11392,11052,1714,1810,11076,1412,11079,165,11230,11425,11907,11566,11621,12680,12862,1663,1769,13242,11177,12418,1379,11258,1355,12359,1761,1358,12740,12894,12191,12671,1432,13091,1932,1871,13040,13347,12477,1
1137,12895,1392,12130,1469,1482,1857,12765,12240,1361,11709,1536,13094,1134,1495,11276,1314,165,139,184,11237,11677,1218,11907,11011,11303,11766,1408,12720,11786,13302,11905,11005,11042,12536,1332,11015,11116,11076,12664,11660,1408,12448,11562,1330,1861,11015,1218,1853,11096,1404,11196,1665,1660,11926,1800,11380,1620,1778,11438,11643,11950,11624,153,11691,12385,11698,1348,11978,1270,1859,11169,1139,1695,11452,11122,11020,11076,12528,1184,165,11218,184,1970,1184,11097,11051,11076,12528,13155,11425,11892,1709,11076,11230,11015,1373,13206,11907,1112,1
65,12654,11303,11762,11660,1781,11006,1297,1110,1951,11076,11892,11907,1709,11015,11425,11230,1373,1112,12754,1113,1709,11052,13206,1113,1356,1660,11926,1800,11380,1620,1778,11438,11643,11950,11624,153,11691,12385,11698,1348,11978,1270,1859,11169,1139,1695,11452,11122,11020,11076,12528,1184,165,11076,1412,1222,11943,11122,11961,151,139,1314,11076,167,11011,1116,1395,1838,12186,12480,11096,11127,11076,1347,12884,1394,12007,184,165,11076,12655,1346,11122,151,1910,1356,11577,11330,1709,1112,11077,11218,1184,11737,11311,11262,11571,1292,1356,1
1577,11330,1709,1112,11077,11218,1184,11737,11311,11262,11571,1292,11943,1356,11076,1116,1709,1218,1826,1748,11943,1270,13089,1354,11230,11076,1412,11020,1598,11230,11076,1412,11020,1598,184,11122,1789,1369,126,11076,11015,1332,13341,12782,12,11230,1373,11700,11122,139,11253,11076,11015,1332,13341,12782,12,11230,1373,11700,11122,139,11253,11907,184,11122,11052,151,11076,11907,12633,12606,11015,12829,11303,1356,11392,1977,11918,11095,1748,11452,11020,1970,1810,1332,11624,13178,11772,13343,11508,1783,11150,1365,11365,11407,12256,12532,1596,12016,1
984,11183,1375,11046,178,12607,1325,11074,1719,11076,11907,12633,12606,11015,12829,11303,1356,11392,1977,11918,11095,1748,11452,11020,1970,1810,1332,11624,13178,11772,13343,11508,1783,11150,1365,11365,11407,12256,12532,1596,12016,1984,11183,1375,11046,178,12607,1325,11074,1719,1382,11392,11076,11218,11824,11275,184,11015,1332,12,11907,139,11452,1373,11515,1369,1424,1100,12905,12722,11222,11497,1356,11876,1130,12821,1314,1139,11218,12386,1130,1348,1726,1743,12601,1547,12234,1186,1670,11174,1564,12352,199,1959,11876,1356,11484,12784,12544,13324,1
2218,1310,11207,11059,1184,1140,1294,12183,11482,13047,11746,1713,12052,11387,11017,1830,12613,13095,1412,13012,11957,1933,12842,1356,1354,1970,12633,11438,128,1343,12396,11926,1106,13148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
789,22680,21635,21621,21309,21449,248,21048,2375,21338,21024,22254,22250,21011,22488,22174,21907,2159,22119,21449,2154,21734,21968,21052,21097,21051,21452,21907,21052,21097,21051,21452,21907,2412,2371,21859,2675,2907,2573,2789,21449,22218,2207,2347,22142,22510,21096,21154,22287,21705,21326,21449,2375,278,21337,2139,2105,21852,2316,2742,2653,21978,21452,22249,2726,21474,2743,2984,2169,2744,22102,22344,21675,22619,21907,2835,22039,22914,22287,21705,21326,21449,2375,278,21337,2139,2105,21852,2316,2742,2653,21978,21452,22249,2726,21474,2743,2984,2169,2744,2
2102,22344,21675,22619,21907,2835,22039,22914,2678,21386,2789,2843,22769,21767,2738,21735,22252,2618,2311,22727,2225,278,22127,21337,2859,2139,22329,21852,2607,21452,21227,21907,2744,21421,2526,225,21652,2695,21452,22249,2494,23087,2630,21023,2880,21449,2783,22123,22123,22474,22776,21085,22444,23322,21878,22363,2424,2412,21068,2496,21969,2335,2675,2371,2412,21859,278,21558,2807,21452,22809,2583,2764,2719,23044,22249,23328,2179,21303,21363,2721,2525,23175,2412,2139,22717,296,22885,2476,2207,21495,2965,22258,23205,21190,2220,2956,22317,21452,21125,2
2048,21477,2156,22444,23322,21878,2538,21907,2871,2207,2573,278,21480,22843,21011,22634,21255,2466,21402,2512,21011,22634,21255,2466,21402,2512,21907,2573,2528,21245,21652,21160,2139,21572,2412,23027,22119,21907,21104,21523,2883,21763,2789,22090,21412,22474,22145,22670,22444,22376,21878,22443,2789,21309,21841,21907,2207,21907,2878,2832,21052,22199,2412,2744,21052,21907,21452,23087,21183,2179,21449,2412,2744,21052,21907,21452,23087,21183,2179,21449,22104,2410,2412,21146,21187,21907,2100,2184,21076,2525,22199,21449,2789,21309,278,2375,21337,2859,2525,21169,2
139,2301,2557,2743,2340,22846,2169,21907,2744,2207,21259,23215,21806,21971,2992,21452,22249,21245,21244,22473,2970,22474,21122,21572,21907,2342,2369,22513,2950,22998,21097,21210,2970,21808,2209,2789,22620,2726,2412,21438,278,21576,21624,2789,2496,22443,2169,21907,23043,21519,2207,2573,20,21808,21404,21894,22655,22558,22607,22341,293,21884,21449,21052,22199,22634,21255,2466,2354,21218,2789,21309,21841,21907,2207,21452,22249,2305,22811,21907,2100,2184,21076,2525,22199,2496,2169,2139,2744,2573,21907,239,2719,21087,21169,21097,21808,21011,21878,2783,2
3041,21905,21005,21265,2970,22633,23170,2276,2994,21168,22483,22663,22160,255,21907,21230,22374,21015,21011,21039,2169,21892,22018,23157,2929,21991,22102,2744,22777,22079,2892,22152,2143,22566,2333,21153,2555,2853,2375,2808,22709,21298,2883,21452,271,2726,2924,2643,2604,2573,22141,265,21859,2853,2225,2573,2789,2780,21900,2439,2412,2789,23027,21172,2207,2270,23126,21907,2573,21015,2220,21907,2789,22374,2369,21927,2929,21480,2719,2412,2169,22643,2789,21230,22099,21068,21907,2470,21425,21160,2139,21572,2412,23027,2789,2918,21309,21452,21907,22375,2
1322,22594,21567,2526,2573,2783,21160,22199,2789,251,2789,21572,21907,2342,2573,21861,21664,234,2296,2789,21011,21907,21543,21806,22006,2412,2139,23089,2744,2876,21068,2173,21315,2831,21907,21859,22953,23135,2834,21436,21048,278,21907,21094,23336,21538,2496,22934,2443,21449,21747,21506,2496,22934,2443,21449,21747,21506,2356,2354,2496,221,23275,2356,2354,2496,221,23275,21907,2851,2139,22049,2451,2525,2207,2789,2496,2169,21122,21245,2464,21076,21449,21402,21245,2464,21076,21449,21402,23044,21074,2719,21452,2325,2348,2400,2622,21978,21624,2489,2
970,21298,21303,22709,23325,21558,2902,22633,21425,2354,277,21837,21011,23170,265,22515,2833,21907,23336,21282,21449,22037,21449,21808,21449,21808,21302,21556,2783,21525,21052,21011,2813,21881,21808,2969,2169,21217,21771,2834,2298,23175,22102,22966,21624,21034,21052,21169,2789,2896,2744,278,21599,2884,2917,22747,2314,2789,2354,21907,2412,21157,22443,2840,2834,2876,21068,2173,21315,2831,21907,21859,21859,2876,2675,2412,2634,21907,21312,21812,2119,2789,21806,22059,2663,2348,2259,22441,22102,22357,22674,283,21419,21558,22474,2968,2244,21559,22933,2803,2
968,2244,21559,22933,2803,21048,253,21555,21978,2158,2206,2375,2795,22357,21675,21183,2221,21852,22102,22340,21653,2521,2169,253,21978,22591,21089,2375,22705,2549,2199,2106,21421,22102,21229,22357,22357,22383,21329,21452,21160,22655,2618,2221,2375,2165,22059,21192,21907,21402,21572,2342,2207,21052,2412,2573,22412,22759,22610,2287,22619,23096,2678,22016,22576,21907,22041,2678,22016,22576,21907,22041,2678,21435,2222,2789,21945,21943,21572,21011,21907,2342,21943,21572,21011,21907,2342,21907,21624,21005,21931,22491,21052,2602,21572,21907,21292,21572,21011,2512,2
1907,23314,2173,21859,2876,2318,21965,2675,21907,2132,21907,2876,21534,21572,2342,21586,21718,242,21216,22855,2720,2497,2680,22030,21398,21382,2233,21180,22177,22132,2234,21586,21718,242,21216,22855,2720,2497,2680,22030,21398,21382,2233,21180,22177,22132,2234,22674,2483,21449,2598,2139,21452,2412,21058,2152,23180,2789,21011,21907,2584,2663,23317,21824,2263,22581,21230,2170,22170,21804,21250,21907,2365,22553,21702,21514,2184,2221,2347,2139,2441,2387,225,2496,21011,2412,2744,21316,2584,2491,21808,22567,22607,278,23003,21773,21452,2375,21894,2451,2
